Document,true_label,predicted_label,confidence,correct
not working sent monday february working importance high apple stopped connecting could you raise request fix asap please without unable approve anything or view when outside urgent request thanks chief,Hardware,Miscellaneous,0.9319143891334534,False
change the project allocation for thursday february change allocation hi please allocation receive annual leave requests thank information confidential legally privileged intended solely addressee opinions expressed mine necessarily represent opinions susceptible interference intended recipient disclosure copying action taken,HR Support,Miscellaneous,0.9309446215629578,False
enable for enable others hi please help points please enable role requires traveling often site urgent moment few cannot floor yesterday entire connect st floor other floors rd thanks,HR Support,Hardware,0.9307915568351746,False
update to tuesday july pm code renamed hi kindly ask change name application review both code also noticed instead please date thank floor blvd district,Internal Project,Miscellaneous,0.9295178055763244,False
reports reports hi please assign thank analyst thursday october reports dear noticed options reports example extract execution report please everything has reports thank kind regards officer,HR Support,Miscellaneous,0.9289085268974304,False
access list customer care management tuesday february care hello please add thank ports best regards test lead,HR Support,Miscellaneous,0.9288690686225892,False
access to premises to tuesday december premises hi please kind activating card premises assign thank vacation december rd officer,Access,HR Support,0.9288032054901124,False
identify old links used internal wednesday october pm identify old links hello please tickets each application identify existing links each app old suggest locations update part migration coming mind impacted by migration two needed please also let other missed also take part migrated thank,Hardware,Miscellaneous,0.9281890392303468,False
allocation december pm allocation dear please allocate client members pm approvals thanks,Purchase,Miscellaneous,0.9280591607093812,False
project code change tuesday march pm code change hi please change allocation thank kind regards senior,Miscellaneous,Internal Project,0.9273668527603148,False
account hi cannot log well thanks kind regards main main,Hardware,Access,0.9272660613059998,False
service transition setup mobile support for october transition setup mobile morning guys attaching completed sn transition form logged assigned accordingly thanks,Hardware,Internal Project,0.9266053438186646,False
error hello trying use reports but getting error link provided for shared provider per have tried reinstalling following troubleshooting tests but still get same error thanks,HR Support,Hardware,0.9263278245925904,False
to cable allocation cable allocation dear please log assign allocating cable thanks kind regards engineer,Hardware,Purchase,0.9258697032928468,False
access to new for users thursday december pm logged hello please assist understanding conversation needs logged users leave processing let require help thanks kind regards infrastructure annual leave december thursday december re logged hello assigned reached give details about regards discipline lead thursday december re logged dear colleagues update about progress number blocking working setting additional rights moment writing about thank best date friday november re logged dear colleagues thank opening please ownerships quicker collaborate site important coming solve ad owner once add members rights own thank best tuesday november pm logged help dear thank contacting endeavour find resolution query timely manner assistance has entered details reference number summary priority priority resolution target date description november hi chow provide her clients she site files available rest also owners add members please let she please log help thank best tuesday november pm help issue writing rights folder date tuesday november re assume needs share folder cam anyone help thank tuesday november pm re hi received writing rights folder related activities activities part working part approve give rights thank date friday november re hi let therefore link along guidelines circulate extended during next weekly meeting assume keep touch thank friday november hello think moment users think order upgrade permissions needs site owner write folder please advise thanks kind regards infrastructure annual leave november december friday november re hi give rights because control area added forward right cheers thursday november pm re hi please give rights make changes folder cannot upload moment thank date tuesday november hello by guess received credentials accounts mean setup procedure note yet configured second solution via normal work within connect authenticate explicitly authenticate button enter key while working upon successful authentication user authentication complete authentication works after redo steps testing credentials received attention because fully integrated receive work example links receive add host name example announce these two fixed connect remotely execute steps browser resources discuss priority add further information query please track progress via link member shortly progress query kind regards ext hub ref msg information confidential legally,Storage,HR Support,0.9249148964881896,False
access for broad tuesday pm broad hi guys please speed broad broad client she thanks,HR Support,Hardware,0.9241579174995422,False
paper stuck printer on ground floor sent thursday problem with printer ground floor hi would like inform you there problem with colour printer ground floor stuck cannot be removed thanks manager en,Hardware,HR Support,0.9239981770515442,False
critical alerts notifications original message sent tuesday july critical alert following alert occurred status active data source type data source non writer computer description last recovery points created cannot create because server protected computer encountered error event id error code for more information open administrator console review alert details monitoring task area,HR Support,Miscellaneous,0.9236445426940918,False
issues sent monday issues dear colleagues we have some issues with since last week could you check please thank you officer,Hardware,Administrative rights,0.9236363172531128,False
remove test com thursday july pm instance hi existing user user instance called logging same configuration same want decommission destroy instance test thanks,Hardware,Access,0.9233169555664062,False
problem with logging to sent friday problem with logging hello have changed password few days ago after can regards head testing belgrade,Hardware,Access,0.9227040410041808,False
one com account friday pm re hello everyone please same rights write well thank regards officer friday pm re thank greetings please write rights please approve confirmation needed order proceed thank kind regards officer,Access,Miscellaneous,0.921444535255432,False
the oracle applications does not shows tasks details items applications does shows tasks details,HR Support,Miscellaneous,0.921189546585083,False
upgrade needed for galaxy pm upgrade needed galaxy hello within couple devices galaxy automatically upgraded android kindly ask assign best regards test engineer,Administrative rights,Purchase,0.9204090237617492,False
configure permissions project permissions hello please help configuration since changed these wallet environment testing host name host intern host proxy host proxy test host test proxy host test host inside secure thank,Hardware,HR Support,0.9194964170455932,False
access to hi please add tried log thanks,Hardware,HR Support,0.9192157983779908,False
license unavailable sent tuesday july license unavailable hi could you please increase number licenses myself other developers cannot use software our daily activity cannot even use days evaluation trial because have already did reinstalling does work br sent tuesday july license activation server working for dear able get license for editor really need for work message looks like best regards senior developer sent tuesday july license issue hello we have noticed our following error message causing issues across teams can we fix issue asap best regards design lead phone mobile en ext address blvd your zone,Access,Hardware,0.919097661972046,False
accounts to be deactivate oracle thursday november pm accounts deactivate dear maternity leave active about cards starting july please deactivate accounts delete timecards starting st july thanks during accounts also suspended expected log name name status active active active active active active active active active active active active active active active active active active planning officer ext,Access,HR Support,0.9186242818832396,False
issues issues hello during course today we have experiencing intermittent issues with interface stops responding various stages interface buttons can longer be pressed best regards click here find out more about experience en address blvd th floor district please refer section our for list entities,Administrative rights,Hardware,0.917335569858551,False
access to tuesday december pm hello issue tried credentials denied please issue regards specialist,Hardware,HR Support,0.9164557456970216,False
oracle issue with project tasks editing sent monday july issue with tasks editing importance high hi best tool fusion giving pain code tasks briefly ll present below what go have visibility for projects looks good choose code want tasks there click indeed description code chose still looks good tasks need go but surprisingly when choose view have already tasks needs show looks bad if you can investigate let know where issues or what doing wrong would much appreciate thank you kind regards officer en,Hardware,Internal Project,0.9158207178115844,False
transfer transfer hello currently assigned please transfer name also possible activate license thank,HR Support,Access,0.9157918691635132,False
admin accounts for security accounts hi ask create accounts ad then add these groups ids assume exists gave name pass cannot view ad created each receive course interface change these log via change prompt option thanks information compliance officer extension,Access,Miscellaneous,0.9157872200012208,False
new headset needed headset needed hi old headset worked has given thanks please refer section entities,Purchase,Hardware,0.9155312180519104,False
permission to new joiner am oracle support team list permission joiner hello please confluence folder mailbox please create accounts credentials thank engineer,Access,Storage,0.915272891521454,False
suspicious mail tuesday march pm suspicious hi received attached unsolicited unknown source please let thank senior developer,Internal Project,HR Support,0.9148890972137452,False
urgent request access urgent hello working today require wont presently allow please advise how thanks counsel old broad street,HR Support,Hardware,0.914434015750885,False
internal requires password all the time sent thursday requires password hi have issue with laptop requires entry password key changed few days ago regards,Access,Hardware,0.914276123046875,False
mailbox access info belgrade com thursday february mailbox dear since receive lot concern position about sparing forwarding every again asking thank communication specialist,HR Support,Storage,0.9139923453330994,False
user creation sonar thursday re hello please add next sonar marked color therefore sonar created by regarding profiles choose profile by choosing configuration profiles were attached existent profiles agrees certain requirements call identify rules custom profile regards thursday re hi confirming ideally everyone sonar reports cannot done then individuals possible also ask individuals elevated permissions ability define profiles etc thank wednesday pm re hi replicated job under sonar reports therefore steps job job framework sonar job framework sonar sonar job changed git user reusable git sources pulled by instead maven build step goals changed deploy number build number clean compile number build number since maven goals getting skipping sonar analysis due bad build status failure added step analysis maven pushes reports sonar please sonar reports sp sonar dashboard index also granted view sonar reports noticed too late written parameters nexus repository build deploy maven goal artifacts were pushed deleted nexus sorry added profiles widgets etc sonar help please unblock reusable ad since known issue regards wednesday pm hello please assist regards analyst ext hub wednesday pm re sonar hi think more details understand needed expectation which push sonar then sonar create push update additional metrics subsequent pushes also give push assign permissions assumptions good also provide user guide how job integrate sonar thanks head wednesday sonar hello please advise ran successfully find name sonar regards analyst ext hub tuesday pm re sonar hello link framework thank lead tuesday sonar hello please note granted generic sonar where log yet find framework sonar ran successfully sonar maybe provide link sonar call hold awaiting response regards analyst ext hub friday re sonar hello understand these steps sonar sp sonar sessions authentication failed enter credentials other hand please let thank lead wednesday sonar hello well kindly attached guide advise steps integrating sonar completed find framework link created by under slightly different name steps taken sonar pm provide details once appears sonar create needed also also updated configuration plan exists tracking purposes looking forward hearing thank much regards analyst ext hub wednesday has assigned hello please advised record number has assigned please review details take appropriate action summary requested item details null choose template applicable please provide short description sonar details user provide link updated aims platform connect main app has called framework sonar sonar user by says authentication fails please help sonar link forms sites procedures view add requested location please link kind regards ref msg,Hardware,Access,0.9136627316474916,False
add user to ms project delivery pm add hi please add regards engineer please consider environment print,Miscellaneous,Access,0.9130910634994508,False
account issues sent domain issues hi starting yesterday experiencing issues when using domain access laptop can please investigate advise cheers design lead,Administrative rights,Hardware,0.912590742111206,False
core team member ask you please check if for showing correctly for,Hardware,Miscellaneous,0.912341833114624,False
oracle role change tuesday pm re role change si intr hi please assist pm listed codes he needs receive raised under codes also please clarify flow thank kind regards analyst re role change se pare ca pm si cum ca se la la mine ca si se la mine re role change hi discussed please informed rights granted also per has pm listed codes kind regards analyst re role change help seems difference rights please thanks re role change hi updated please let further assistance needed kind regards analyst wednesday pm role change hi guys please change role change possible ideally by tomorrow sorry short notice thanks,Miscellaneous,Hardware,0.9121198058128356,False
grooming board and pm grooming board hello working currently board want grooming board refining stories prepare ahead currently please help create please let information require comply thank lead,Access,Hardware,0.9119533896446228,False
hard disk problem sent thursday hard disk problem hi got message have nothing important there were other issues with except message could you please check if there real issue with regards,Administrative rights,Hardware,0.9111021757125854,False
mobile rename to application management and database take on mobile rename application database take hi teams require renaming mobile application application database take please help thank programme officer,Miscellaneous,Hardware,0.9106165766716005,False
access request for wednesday july pm site requesting links site manage setting site write folder thanks note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other sites dynamic interactive members site contribute own ideas content well comment contribute other,Storage,Hardware,0.9097492694854736,False
open close periods oracle sent friday october open close periods hi please help regarding closing opening periods few weeks ago had access close open periods open close buttons were available print screen attached print screen received today her computer confirmed with access rights changes should have taken place since then but two buttons longer visible for please print screen attached computer thank you accountant,Miscellaneous,Hardware,0.909593939781189,False
issues while changing password sent monday issues while changing password hi dear domain password expires today but when trying change non currently getting following error configuration information could be domain controller either because machine unavailable or access denied can you please advise thank you senior tester,Access,Hardware,0.9094823002815248,False
space required on drive thursday required drive hello help drive talked solve issue thanks senior developer,Storage,Hardware,0.9093173742294312,False
update status summary thursday update status summary hello please log assign report by format reports daily include clients schedule these out thank regards leader thursday update status summary status wednesday pm summarizes status update named computer status computer needing updates errors unassigned workstations workstations workstations test test updates status critical updates approved critical updates needed critical updates errors critical updates approved critical updates needed critical updates errors synchronization status synchronization wednesday synchronization result succeeded next synchronization automatic,Hardware,Miscellaneous,0.9087112545967102,False
account for mobile devices created for testing bod mobile devices created testing dear please help creation common accessed by testing while accessing shared discipline devices please allocate representative thanks head testing,HR Support,Hardware,0.9086650013923644,False
enable service now access to the pm re hello please proceed actions enable regards infrastructure friday re hello decision synchronize order restrict users accessing knowledge about again back possible regards infrastructure friday good morning well has created under checked requested synchronized thus moment unable create kindly advise also synchronized looking forward hearing thank much kind regards analyst ext hub thursday re hello please proceed regards costs please consider member approves costs license created etc regards infrastructure thursday hello please advise part regarding please advise approve costs license best regards analyst community builder ext hub wednesday pm hello please create same level thanks technical leader,Hardware,Access,0.9086267948150636,False
update the license on tuesday pm re environment collaborative infrastructure hi guys please update license today please important possibility allow more then same regards tuesday re environment collaborative infrastructure hi after discussing regarding requirement concluded user machine order allow subcontractors environment thus plus provide packages make make cores make update license concurrent users regards pm environment collaborative infrastructure va curs solicit care consultant re environment collaborative infrastructure hello reason escalated because requested needs setup therefor subject cases needs setup old setup informed required please advise misunderstood thank july re environment collaborative infrastructure hello understanding fulfilled employing infrastructure rather than assets then costs thus approve costs please clarify consultant july environment collaborative infrastructure importance high hello please kind regards analyst ext friday july pm re environment collaborative infrastructure importance high hi guys please available remind two cores concurrent users regards july re environment collaborative infrastructure hi please attached update requirement consultants second option thanks friday july pm environment collaborative infrastructure hello resolution please provide details requested attached form best regards analyst community builder ext friday july pm environment collaborative infrastructure hi begin collaboration subcontractors solution collaborate existing environment needed allowed collaborate rd options preferred easy scale members needed resources needed each person rd several inside two cores concurrent users please initiate needed process order environment possible which option regards design lead,Hardware,Access,0.907756805419922,False
profile path change friday pm sd leaders re hello again please perform change profile path well he leaving today pm thank best regards leader ext friday pm sd leaders hello please make process colleagues close pm possible impact work advise touch directly face face switching profile path make she middle thank much helping kind regards leader ext friday pm re hi colleagues profile path change tomorrow added off shift today safe process change name off shift friday pm pm thanks let help out re hello everyone believe require profile path change mistaken please centralize work tomorrow give heads via make processed due needless say required possible given circumstances kindest regards leader ext friday pm sd leaders hello dodo informed she shift saturday inform well he shift starting today best regards leader re morning dears please arranged shift tomorrow site also please inform person shift sat call leaving around inform alarm disabled since colleagues call thanks dodo wednesday pm sd leaders re la si la sd va shift site default ca shift vine ii shift site si shift merci re dodo,Hardware,Miscellaneous,0.9077280163764954,False
trouble viewing images on share drive trouble viewing images share drive hi share drive there able view used have problem using but pc cannot view without downloading can you please help thank you senior manager,Hardware,Storage,0.9073042273521424,False
access to network for testing july pm granted testing dear please order connect user testing purposes currently perform tests test mobile devices user thanks best regards tester,Access,Hardware,0.9071082472801208,False
query sent monday march here export excel hi please result export excel out our where fault manager frankfurt main frankfurt main,Hardware,Administrative rights,0.9070624709129332,False
cable thursday november cable morning please log helping cable floor thank administrator phone,Hardware,Purchase,0.9068425297737122,False
setting personalize list columns thursday july setting personalize columns hello please add summary option form column personalize columns please user short summary search results way display please advise steps take order enable thank kind regards analyst,Access,Miscellaneous,0.906435489654541,False
item item hi staging today thank best,Purchase,Hardware,0.9063101410865784,False
bouncing not being sent to the wanted mailbox sent wednesday re moving hi guys issues occurs another example below can you please investigate why sent organizational announcement original appeared bounce sent organizational announcement with mixed emotions writing inform you decided leave for great opportunity elsewhere please join wishing very best next chapter his career thank him for leaving legacy strong effective organization done great job building seasoned capable continue momentum put motion over past number years work daily with leadership ensure smooth transition be over next few weeks we collectively work identifying when his last be continue provide updates we solidify plan you can expect periodic updates please contact or if you have any questions thank you thank you manager sent moving hello apparently did went ahead managed here sent tuesday moving hello you know by leaving with th being his last after years being resource manager working with more than generations leaders more than double size reaching astonishing number was one key area being main person responsible for hiring well being for teams leaving big gap be filled for with organizational changes ongoing we have decided replace him yet but his role be covered for interim period by thanking for willingness availability extra effort top their current responsibilities please join wishing him best his next career step thank for efforts achievements during period for any questions with regards above please contact thank you head,HR Support,Hardware,0.9056978821754456,False
access tuesday march pm dear kindly ask provide file library forms library demand view please let additional information needed side clarify everything gladly kind regards,Storage,HR Support,0.9054468870162964,False
pas project forecast appears incorrect for sent monday november forecast appears incorrect for hello could you please check why for november february appear while still shows for below thanks manager,Miscellaneous,Internal Project,0.9054032564163208,False
cables february pm cables hi cables dp dp helped thank,Hardware,Purchase,0.9053630828857422,False
oracle friday pm importance high tried log without every id wont allow please let id tried sr director,HR Support,Hardware,0.9044098258018494,False
winning system access winning dear kindly colleagues let other additional details order log provide template way further warm regards thank help,HR Support,Hardware,0.9043572545051576,False
accounts to be disabled thursday pm accounts disabled hello please assist note work thanks kind regards infrastructure thursday pm accounts disabled hi please make accounts disable salary contractor enable name name action salary salary salary salary salary contractor enable name name salary salary salary contractor salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary contractor salary salary contractor contractor thanks re accounts disabled hi these disabled leavers duplicates colleagues changed name after marriage clarify remaining contractors these accounts disabled ad mailbox provided these disabled salary contractor enable name name salary salary salary contractor salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary contractor salary salary contractor contractor wednesday pm re accounts disabled hi moment disable accounts then enable identified once confirmation these accounts disabled ad mailbox provided salary contractor enable name name action salary salary salary contractor enable salary these accounts ad mailbox provided salary contractor enable name name contractor contractor contractor contractor these accounts disabled ad mailbox provided these disabled salary contractor enable name name salary salary salary contractor salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary salary salary salary salary contractor salary salary contractor salary salary salary salary salary salary salary contractor salary salary contractor contractor thanks re accounts disabled hi please find contractor want him platforms etc maternity leave please activate her everyone please delete regards head wednesday pm accounts disabled hello provide recent versions lists mailbox migrations almost complete completed tonight these lists agree contractors anyone generally speaking these disabled understand these did accounts setup accounts cases agree accounts latest lists agree these accounts thanks,Access,HR Support,0.9041306376457214,False
cleanup temp file from pc tuesday pm cleanup temp file pc hi please help cleaning file pc thanks thanks ext mob,Storage,Hardware,0.903985559940338,False
critical alerts notifications sent december critical alert following alert occurred status active description database protection failed for more information open administrator console review alert details monitoring task area sent saturday december critical alert following alert occurred replica inconsistent with protected data source protection activities for data source fail until replica synchronized with consistency check application writer or provider bad either was already bad or entered bad during current operation for more information open administrator console review alert details monitoring task area,Hardware,Miscellaneous,0.9038647413253784,False
access to net october pm hosting bastion hi member please provide hosting bastion also include ad hosting ad thank technical consultant,Miscellaneous,HR Support,0.9023529887199402,False
add to thursday pm partnership hello dear please take suspicious which suspicious kind regards analyst client thursday pm partnership originates keep mind file attachments dear friend please attached letter harmful thank god bless regards mr,HR Support,Hardware,0.9021381139755248,False
access for sent monday february error hi when trying update some fields or approve opportunities gets error error forbidden could you please advise what thank you,Hardware,HR Support,0.9020994305610656,False
check users with as service now per attached friday march pm dear well checked appeared although ad changes were made manually updated other colleagues mentioned synchronization occurred accordingly separate senior colleagues synchronization ad occurs further assistance please hesitate thank much kind regards analyst ext hub thursday march high satisfaction score reverse charge issue hello please verify thank thursday march re high satisfaction score reverse charge issue think updated yet thursday march re high satisfaction score reverse charge issue awesome receiving these scores thursday march high satisfaction score reverse charge issue thursday march high satisfaction score reverse charge issue take moment enjoy earned notify reverse charge issue which assigned has received excellent satisfaction score overall satisfaction provided by ability understand issue having repeat information about issue communication steps required resolution taken by solve issue effectively influenced give these markings thank contributing high satisfaction rates kind regards improvement,Hardware,Miscellaneous,0.901335835456848,False
oracle errors task approvals sent tuesday errors task approvals dear currently cannot process any assigned approvals within have attached containing errors currently receiving when trying access or process approvals addition receiving intermittent blank screens when trying or access task approval have reproduced issues following environments chrome browser safari browser via parallel explorer browser please advise thanks be out th thru th manager,Miscellaneous,Hardware,0.9009788036346436,False
switch access cards for and march switch hello please switch granted cleaning switched shifts starting today work program work mornings evenings thank,Access,HR Support,0.9000932574272156,False
projects administration permissions wednesday pm re administration permissions hi conversation summarize bit agreed way working during post migration period migrated offered followed agreed adjustments permission schemes schemes etc order bring same pre migration make adjustment directly prod example migration whatever post function assigning task user after migration post function correction done by requests registered by generic user example needs transition condition transition did exist instance clarify log expect after adjustments made instance level rights administration permissions dear responsible administer updating screens etc currently administrator permissions pilot kind regards officer,Access,Hardware,0.897548258304596,False
time on previous employee sent tuesday incident previous employee assigned hi could you please raise incident also for queue thanks sent tuesday incident previous employee assigned please be advised record number assigned please review details take appropriate action description sent monday hi when you have some can you please raise ticket related go issue wanted raise sometime last week but get around coming working projects should submit some however received attached error because some setting expenditure but unsure how proceed contract changed she employee therefore she was processed starter access needs submit any other employee also even though her status entered imported though entered be charged projects really give code possibility approve or reject know there some urgent issues with whenever you have some can you please look into advise if you have any idea how proceed thank you manager summary previous employee number priority moderate assignment location centre access incident please click following link attachments kind regards ref msg,Miscellaneous,HR Support,0.8972580432891846,False
add to project is the pm pm please create hello please assigned created thanks best regards thursday pm re please create hello please find,Miscellaneous,Internal Project,0.8955031633377075,False
and password help sent tuesday re password help package for connecting for can you please look into let know issue thanks engineer en ext date tuesday password help hi you helped yesterday with pro setup can seem get working need have running access using during evenings would like get some help changing main password using haven prompted yet change thanks registered under number whose registered old broad street kingdom does provide any clients each subsidiaries separate entity liability,Access,Hardware,0.8953496813774109,False
asking for credentials sent thursday december asking for credentials hi since yesterday wednesday asking for credentials but when enter them does accept them seem be able still enter credentials when logged into when logged into senior test lead,Administrative rights,Hardware,0.8953110575675964,False
snow blocked by outlook arrived mailbox mention unsafe item,Administrative rights,Storage,0.895225465297699,False
discuss set up discuss set up,Internal Project,Administrative rights,0.8950439691543579,False
provost issues incident fusion please assigned hello please be informed temporary password sent your should you need any further assistance please let know unfortunately we can assist with issues can you please raise ticket for issue assign appropriate thank you kind regards engineer sent tuesday november incident fusion please assigned please be advised record number assigned please review details take appropriate action description fusion please have had issues with today especially believe have found way fix but tells need contact you below you can screen comes up have able add for second behind losing money delayed report multiple attempts you need provide temp password enter fusion have sent last correspondence we had regarding issue for your reference below our last correspondence hello please be informed you have your password your you can use for logging fusion boxes should be completed with following information host name password you can find your should be empty field complete should you need any further assistance please let know kind regards engineer details requested for contact sales address location states atlanta atlanta line manager summary request please provide info action item under constraint additional comments or requirements please provide info action item under constraint please provide temporary for fusion information below boxes under constraints for purposes image thank you se sent forgive errors assign fusion ticket reference assignment request summary please provide info action item under constraint location states atlanta atlanta attachments image access request please click following link kind regards ref msg se summary fusion please number priority low assignment location states atlanta atlanta access incident please click following link kind regards ref msg,Miscellaneous,Hardware,0.8945934176445007,False
problem logging oracle problem logging hi have problem logging application order working hours enter credential right side nothing happens thank you click here find out more about experience specialist mobile blvd th floor district,Hardware,HR Support,0.8930187225341797,False
multiple notifications oracle action required entries hi colleague logging receiving same inform about event also same event log thank november action required entries task application take action links actions approve reject more entries details assignee assigned date task number recommended actions entries card details card period status submitted card comments reported code type location task details absences totals location details days comments mon wed sat regular concurrent engineering country enter comments about entered by daily totals calculated type code location task details absences location details days comments totals mon wed sat regular concurrent engineering country comments daily totals related links comments display history updated by action performed assignee updated assigned assigned assigned assigned assigned assigned assigned assigned assigned assigned,HR Support,Miscellaneous,0.8908507823944092,False
access to the section required for setting the employee flows friday november pm flows unassigned hello section required setting flows discipline unauthorized denied due invalid credentials permission view directory credentials supplied thank friday november pm flows unassigned,HR Support,Hardware,0.8905008435249329,False
access to tunnel granted access re access tunnel hello please be advised still have access resources neither by nor received hosts file every developer their computer was installed driver etc folder attached links cannot be accessed thank you,Storage,Hardware,0.8894211053848267,False
com adding new locations on job search selector wednesday pm locations job search selector hi giving heads friday activate locations careers landing jobs selector more specifically once these activated give update add well please assist logging performing thanks,Miscellaneous,Hardware,0.8892754316329956,False
project access request compliance administration view,Internal Project,HR Support,0.8887710571289062,False
access for hi setup colleague colleague name slack pm help pm thing pm regards agile,Miscellaneous,HR Support,0.8873948454856873,False
web mail server not working any more working more hi users different mostly code review application needed change working more back please thank developer,Administrative rights,Internal Project,0.887263298034668,False
pas permission as client manager july permission client hi please provide client permissions level picture picking role thank kind regards,HR Support,Internal Project,0.8865008354187012,False
windows update not working sent monday re action required cryptographic prevention hi update working available updates but apply them run update troubleshooter but update still working can you please assist regards,Hardware,Administrative rights,0.8864503502845764,False
your certificate is about to expire days certificate about expire days importance high hi received warnings over weekend please certificates issued date these certificates user authentication want expire thanks certificate about expire days certificate about expire days view link ref msg information confidential,Hardware,Access,0.8860728740692139,False
oracle status for day off july status off hello help please question about july had off approved successfully submitted has returned status awaiting ordinary behavior please attachments appreciate help provided regards tester,Miscellaneous,HR Support,0.8849511742591858,False
access needed july pm discipline also please add accounts thank,Miscellaneous,HR Support,0.8848738670349121,False
lists lists dear please rename existing lists follows english module english induction english module ii english grammar patterns english module iii english communication vocabulary english beginners english english english please keep inherit membership ownership much appreciate done possible thank november lists hey hey lists english module english induction english module ii english grammar patterns english module iii english communication vocabulary english beginners english english english,Hardware,Miscellaneous,0.883806586265564,False
access request to tuesday pm library requesting library links library manage setting library both write please working mcdonald response note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other sites dynamic interactive members site contribute own ideas content well comment contribute other,Storage,Hardware,0.8835962414741516,False
administrator rights on administrator rights since got replaced had lot problems setup environment which implies installing maven virtual docker setting environment variables think relevant install tools next enter his order install tools administrator rights granted same policy also apply infrastructure kind regards,Purchase,Administrative rights,0.8831406831741333,False
calendar availability not working outlook sent wednesday re incident logged for hi seems related was able availability others well right after started but what more concerning still working please can you raise ticket for calendar availability working assign please can you revert change implemented continue investigation why working should root cause be identified another emergency cr be required fix please raise cr follow again ems emergency change procedure thanks sent wednesday re incident logged for importance high hello seems after emergency change get below error some users have reported cannot availability other or meeting rooms personally cannot availability other employees depicted below can be investigated thank you manager sent re incident logged for hello ll raise emergency cr alter some connection specific limits for active sync web br sent wednesday re incident logged for hi guys any thanks incident manager leave notice sent re incident logged for hi realize might be shift can someone pick up please thanks incident manager leave notice sent re incident logged for si legate incident manager leave notice sent incident logged for hi can you please advise status well contacted by some users saying working his name thanks incident manager leave notice sent incident logged for ticket logged for please be advised following ticket logged for reference number reported by added date added by summary does update phones description sent tuesday issues hi we have users unable connect restart or machine does help also we have phones losing connection provider if restart phone works for few minutes but goes back down thanks senior engineer ext upcoming days off february kind regards ext ref msg,Miscellaneous,Administrative rights,0.882344663143158,False
create caps pilot quality gate sonar pm create caps pilot gate sonar hello please create gate sonar caps pilot having conditions blocker issues greater than critical issues greater than coverage less than coverage code since version less than duplicated blocks greater than duplicated lines greater than complexity class greater than complexity function greater than unit test success less than skipped unit tests greater than best regards software consultant design lead lead,Access,Hardware,0.8821019530296326,False
annual leave request incorrect flow for notifying the line managers hi analyzing case person line requesting off informative video stated request submitted by person notification sent manager imagine correct term line manager for approval however situation described training material notification sent line manager submission seems notification sent only after approval by can you please correct flow notification sent point leave request submission after approves encountered scenario above for annual leave requests done by request was submitted was notified about was approved by get notification point able approve or reject thank you,HR Support,Miscellaneous,0.8817753195762634,False
